,0
684,포장이 제대로안됐네요 밖에 다 새고 뚜껑도 제대로 안닫혀있어요사기전에 다른사람들도 밖에 다 샜다고 많이 적은걸 봤는데 안고치셨나보네요반품하기 귀찮아서 그냥 씁니다 이런상태로 배송오면 기분 굉장히 안좋아요 신경써주세요
685,마트에 사러가는게 좀 무겁고 귀찮아서 주문했어요편하고 빨리 배송도해주셔서 다시 이용할거같아요
686,상품평 배송상태도 좋다고 해서구입했는데요오늘 받아보니 세제의 뚜껑이 제대로닫히지 않아서 포장재에 세제가흘려서 왔어요제품을 포장할 시에 좀 주의하셨으면 합니다
687,배송에 좀만 더 신경써주세여 다 새고 난리도 아니예요쿠팡이용하면서 이런적 처음이네요 급해서 그냥 쓰긴할건데 13정도 새서 비닐은 끈적거리고 후
688,새서온다는걸 이해못했는데글로만보다가처음 제가 오늘 새서온것을받았네요양은줄었지만 그냥 두겠습니다빨래가급하니 담부턴 조심해주세요
689,상품이야 워낙 인지도있는거 알지만 배송과정에서인지 새제가 다 흘러서 왔네요아까워서 뽁뽁이안에 있는거 행궈서 빨래했어요ㅜㅠ
690,비닐포장했지만 무게가나가는데다른상품은박스에와서 괜찮았는데새서와서 바로 쓰던용기비워서 담아놨어요
691,다른어떤곳보다 저렴해서 좋았구요배송또한 빠르고 안전하게 포장되서왔어요믿고 다시구매해도 후회하지않을듯합니다
692,아직안써봄좋겠쥬?쓰던게 남아있어서일단 안깨지고 안전한배송 좋아유!
693,세제가 줄줄 세서 왔으나 귀찮아서 그냥 씁니다 봉투에 세제가 아주 흥건
694,에어캡뽁뽁이 포장으로 안전하게 배송되었구요정기적으로 구매한 상품인데 좋습니다!
695,배송빠르고 너무너무좋습니다테크빨래잘되어서 맨날세재뭐쓰냐고묻네요
696,상품은 굿두개중1개가 약간깨져서 세재가 흐렸네요좀더포장에 신경써주시길 바래요
697,용량도 크고 좋아요배송상태도 좋아요생각보다 빨리왔어요잘쓰고 있어요
698,늘쓰던제품이라 만족합니다배송도 빠르고 포장도 잘해서 보내주었네요
699,안전하게 배송 잘오고때도 잘 빠지는거 같네요만족합니다
700,넘좋아요ㅋ
701,빠른 로켓배송
702,조아요
703,새고 찌그러져왔어요
704,배송빠르구 좋아요
705,집까지 무료배송이고 빨리 와서 최고!
706,친절 빠른배송감사합니다
707,조아요
708,빠르고 안전한 배송 감사드려요
709,뱌송 빨라용!!
710,꼼꼼한 포장이 잘되어있네요
711,배송굿 상품굿
712,잘 받았습니다
713,배송이 빠르고 좋아요
714,배송빠르고 가격 저렴
715,배송상태 좋아요
716,빠른배송
717,조아용
718,빠른배송과 꼼꼼한 포장으로 잘 받았습니다
719,배송 빠름만족합니다
720,배송도 빠르고 가격도 착하게 구입해서좋아요
721,빠른 배송과 친절함에 감사합니다
722,좋아요
723,배송도 빨리오고 좋았어요
724,걱정했는데 안터지고 잘왓네요
725,조아용
726,싸고 좋네요
727,빠른배송  안전한포장 최고예요
728,잘받았어요
729,드럼테크 천연베이킹소다 쓰고있는데요괜찮더라구요 그래서 이번엔 좀 더 투자해 진드기걱정끝으로 주문 해 봤어요받자마자 세탁기를 돌렸죠뚜껑을 따서 투입구에 붓는데 피톤치드향 같이 풍기네요계피향이 셀까 내심걱정마세요요즘 빨래 빠는 재미있죠바짝마른 이불 냄새가 햇볕 그대로 네요질릴땐 베이킹소다도 한번 써 보세요그리고 아무리 잘 빨리는 세제도색상 분리 세탁양말 애벌빨래는 필수 인듯 해요전 정기배송해서 쓰고 있습니다
730,진드기는 없어지는 것은 모르겠으나세탁 후 냄새는 없는 듯
731,드럼용 맞나요?그동안 모르고 계속 재구매해서 사용하고 있었는데 우연히 세탁기 안을 들여다보니 기본 헹굼 5회 추가 3회가 지나도록 거품이 장난이니게 많아서 사용하는 내내 고생 엄청 했어요결국 한 개는 통돌이 세탁기 있는집 주려고요
732,진드기 알러지가 있어서 샀는데 좋네요 ㅎㅎㅎ
733,거품이 겁나마니난다 헹굼 몇시간째다 라는 후기를보고 얼마나 마니나는지 궁금하기도하고 구매오자마자 수건 세탁기돌림 원룸드럼세탁기이고 주기적으로 세탁조청소 세제통청소함 ! 수건양은 45장그냥 왠만한 액체세제랑 거품양 비슷함 향기도 계피향 마니안나고 은은하고 세탁후에 섬유유연제로 향기덥을꺼니까 신경도안씀ㅋㅋ깨끗하게 세탁잘됨끝! ㅋ
734,늘 쓰던제품이라 믿고 구매했습니다 시중가격절반가격이네요
735,전 이것만 쓰는데 흰빨래가 깨끗하게 빨려서 좋아요 
736,데크up 진드기 없애준다고 해서 늘세재 살때 힘들어요  빨래가 깨끗이 빨리는지 각종 세균 없애주는지?늘고민 현재쓴지 2달째 후기쓸때 됐지요 제가보기엔 깨끗하게 빨리는것 같아요 빨고난 후 냄새 없어요 가끔 빨래하고 나서 시큼한 냄새나거든요그거없어요 가끔 과탄산소다 쓰고있고더써보고 좋으면 몇개월은 바꾸지 않겠죠
737,저렴하고진드기 방지라는 광고를믿ㄴ요믿어도 되나?
738,향도 괜찮고 빨래도 잘빨리고 진드기 걱정이 안되서 좋습니다 베이킹 소다제품이랑 같이 사용하는데 이제품으로는 이불빨래를 더 자주하게 되는거 같아요 물론 일반빨래에도 잘사용하고 있습니다
739,홈플러스에서 11보다 저렴하게 구매 했어요100g당 가격 비교해보니 그렇더군요근데 행사때마다 가격이 다르니 비교해보고 구매하세요손잡는 부분에 구멍이 있어 잡기 편하네요
740,처음 사용 보려구요걸레나 작은 러그나 실내 덧신이나 필요한 빨래가 있을듯해서
741,항상 사용하는 세제 매번 통에 든걸로 사다가 괜찮은거 같아서 이번엔 리필용으로 구매함
742,항상 사용하던거라 구매했어요 리필제품은 잘 안사는데 막상써보니 편하네요
743,가격도저렴하고 진드기 걱정없는 제품이라고해서 믿고쓰고있어요
744,냄새도 좋고 걍 상쾌해지는기분 눈으로 확인은 안되지만ㅎ
745,어예싸게 사서 기부니가 좋아요
746,향도 좋고 진드기걱정도 안되서 좋습니다 빨래도 잘빨려요
747,향 좋아요깨끗한 느낌??
748,진드긱ㄴ 없어질 생각으로 쓰고있어요
749,좋아용 ㅎㅎㅎ
750,잘받앗어요
751,잘빨리고 향기도 좋아 좋습니다
752,세탁기 잘되고 좋아요
753,좋음
754,굿
755,테크 쓰던거라 계속쓰네요괜찮아요
756,Good
757,싸고 좋은제품 편리하게 구매해서 좋아요
758,좋습니다
759,세제가 액체형으로되어있으니 좋아요
760,좋아요
761,잘쓰고잇어요
762,선물했는데 좋아하네요
763,냄새좋아요
764,테크인데말이 더 필요하나요
765,저렴하게 잘 샀어요
766,좋아요 좋아요
767,이불빨때좋아요
768,옷이뽀송뽀송하구요 아주 만족합니다
769,항상 사용하는것이라 좋아요
770,가격대비 좋아요
771,깨끗하게 세탁이잘되요
772,사용하는세제 재구매입니다
773,늘 쓰는 제품이예요 좋아요
774,득템좋아요
775,믿고사용하고있음
776,좋아요
777,상큼하게 세탁이돼서 좋아요
778,저렴하게 좋은상품 감사합니다
779,좋아요
780,왜이리 비싸죠 진드기 별 효과를 모르겠내요
781,가성비 좋은거 같아요
782,사시면 실속있는 판단을 하시는거 같아요
783,좋아요
784,조음
785,주문과 다른 제품이 왔네요 가격이 같아서 그냥 쓰기로 했지만 기분이 별로 좋지는 않네요
786,가격도 싸고 다음날 배송와서 진짜 좋네요생각도 못했는데 똑떨어져서 ㅎㅎㅎ
787,배송도 빠르고 터지지 않도록캡에 잘 씌어서 오고만족합니다!다쓰면 또 사러와야죠쿠팡으로요
788,진드기제거로 주문햇는데 베이킹소다로 왓네요 귀찮아서 걍 쓰기로햇는데 상품평보니깐 이런경우가 또 잇엇네요 ㅜ 판매자의 일반 실수는 아닌듯 !
789,8개 구매했는데 2개 6개가 2일차로 다른 날 배송되었고2개 분 중 하나는 일반용이 왔어요드럼용 물량이 부족해서 끼워넣은 느낌을 지울 수 없네요부모님이 일반용을 개봉하셔서 그냥 씁니다다들 조심하시길요
790,잘받았습니다
791,싸고 좋아용
792,배송도 빠르고 물건도 좋네요
793,빠른 배송 감사합니다 
